CUI1,REL,CUI2,SAB
C0400973,Has child relationship,C4304715,SNOMEDCT_US
C0400973,Has child relationship,C4751204,SNOMEDCT_US
C0400973,Has parent relationship,C0025521,SNOMEDCT_US
C0400973,Has parent relationship,C0154251,SNOMEDCT_US
C0400973,Has other relationship,C4274509,SNOMEDCT_US
C0400973,Has child relationship,C4274509,ORPHANET
C0400973,Has child relationship,C4751204,ORPHANET
C0400978,Has child relationship,C4302109,SNOMEDCT_US
C0400978,Has parent relationship,C0008313,SNOMEDCT_US
C0400978,Has other relationship,C0008311,SNOMEDCT_US
C0400978,Has parent relationship,C0008313,ORPHANET
C0400979,Has child relationship,C3898473,NCI
C0400979,Has child relationship,C0008370,SNOMEDCT_US
C0400979,Has child relationship,C0022354,SNOMEDCT_US
C0400979,Has child relationship,C0156214,SNOMEDCT_US
C0400979,Has parent relationship,C0005424,SNOMEDCT_US
C0400979,Has other relationship,C0008370,SNOMEDCT_US
C0400979,Has other relationship,C0151824,SNOMEDCT_US
C0401151,Has other relationship,C0015732,NANDA-I
C0401151,Has parent relationship,C0021831,SNOMEDCT_US
C0403396,Has child relationship,C5680131,SNOMEDCT_US
C0403396,Has parent relationship,C0027726,NCI
C0403396,Has parent relationship,C0027726,SNOMEDCT_US
C0403396,Has child relationship,C5539414,HPO
C0403396,Has child relationship,C5539415,HPO
C0403396,Has parent relationship,C0027726,HPO
C0403396,Has parent relationship,C3496337,ORPHANET
C0403396,Has a broader relationship,C0027726,MSH
C0403397,Has parent relationship,C0027726,HPO
C0403397,Has child relationship,C0795949,SNOMEDCT_US
C0403397,Has child relationship,C1836876,SNOMEDCT_US
C0403397,Has child relationship,C1868672,SNOMEDCT_US
C0403397,Has child relationship,C3266102,SNOMEDCT_US
C0403397,Has child relationship,C4273714,SNOMEDCT_US
C0403397,Has child relationship,C5191003,SNOMEDCT_US
C0403397,Has child relationship,C5568768,SNOMEDCT_US
C0403397,Has parent relationship,C0027726,SNOMEDCT_US
C0403397,Has other relationship,C0027726,SNOMEDCT_US
C0403397,Has a broader relationship,C0027726,MSH
C0403398,Has parent relationship,C0027726,NCI
C0403398,Has parent relationship,C0027726,SNOMEDCT_US
C0403398,Has parent relationship,C0027726,HPO
C0403398,Has a broader relationship,C0027726,MSH
C0403399,Has a broader relationship,C3501848,MSH
C0403399,Has parent relationship,C0027726,NCI
C0403399,Has parent relationship,C3501848,SNOMEDCT_US
C0403414,Has parent relationship,C0017658,NCI
C0403416,Has parent relationship,C0017658,HPO
C0403416,Has parent relationship,C0017658,NCI
C0403445,Has parent relationship,C0039082,NCI
C0403445,Has parent relationship,C5200934,NCI
C0403447,Related and possibly synonymous,C0022661,CSP
C0403447,Has parent relationship,C1561643,SNOMEDCT_US
C0403447,Has parent relationship,C1565489,SNOMEDCT_US
C0403447,Has other relationship,C0022661,SNOMEDCT_US
C0403447,Has other relationship,C1561643,SNOMEDCT_US
C0403447,Has other relationship,C1561643,MSH
C0403447,Has child relationship,C0022661,MSH
C0403447,Has child relationship,C5690757,MSH
C0403447,Has parent relationship,C0008679,MSH
C0403447,Has parent relationship,C1565489,MSH
C0403447,Related and possibly synonymous,C1561643,MEDLINEPLUS
C0403452,Has parent relationship,C0022660,NCI
C0403474,Has parent relationship,C0027709,HPO
C0403474,Has child relationship,C0268478,SNOMEDCT_US
C0403474,Has parent relationship,C0027709,SNOMEDCT_US
C0403476,Has parent relationship,C0027709,HPO
C0403477,Has parent relationship,C0027709,HPO
C0403529,Has parent relationship,C0017658,CSP
C0403529,Has parent relationship,C0031036,CSP
C0403529,Has parent relationship,C0039082,CSP
C0403529,Has a broader relationship,C0017658,CSP
C0403529,Has a broader relationship,C0031036,CSP
C0403529,Has a broader relationship,C0039082,CSP
C0403529,Has other relationship,C0022660,CSP
C0403529,Has parent relationship,C0004364,MSH
C0403529,Has parent relationship,C0017658,MSH
C0403529,Has parent relationship,C0206062,MSH
C0403529,Has parent relationship,C0004364,NCI
C0403529,Has other relationship,C0151436,SNOMEDCT_US
C0403529,Has other relationship,C0151436,SNOMEDCT_US
C0403529,Has parent relationship,C0004364,SNOMEDCT_US
C0403529,Has parent relationship,C0017658,SNOMEDCT_US
C0403529,Has parent relationship,C0004364,NCI
C0403529,Has parent relationship,C0039082,NCI
C0403529,Has parent relationship,C1709838,NCI
C0403548,Has a broader relationship,C0027341,MSH
C0403548,Has a broader relationship,C0027706,MSH
C0403548,Has parent relationship,C0022658,SNOMEDCT_US
C0403553,Has a broader relationship,C0029125,MSH
C0403553,Has a broader relationship,C0339527,MSH
C0403553,Has a broader relationship,C1691228,MSH
C0403553,Has parent relationship,C0039082,NCI
C0403553,Has parent relationship,C0687120,SNOMEDCT_US
C0403553,Has parent relationship,C0854723,SNOMEDCT_US
C0403555,Has a broader relationship,C0042075,MSH
C0403559,Has parent relationship,C0006112,SNOMEDCT_US
C0403559,Has parent relationship,C0039082,NCI
C0403592,Has parent relationship,C0017668,NCI
C0403592,Has other relationship,C0021051,NCI
C0403608,Has child relationship,C0041952,MSH
C0403608,Has child relationship,C0041956,MSH
C0403608,Has parent relationship,C0042075,MSH
C0403608,Has other relationship,C0005686,MEDLINEPLUS
C0403608,Has child relationship,C0034223,SNOMEDCT_US
C0403608,Has child relationship,C0041952,SNOMEDCT_US
C0403608,Has child relationship,C0041956,SNOMEDCT_US
C0403608,Has child relationship,C0041959,SNOMEDCT_US
C0403608,Has child relationship,C0042580,SNOMEDCT_US
C0403608,Has child relationship,C3494954,SNOMEDCT_US
C0403608,Has parent relationship,C0042075,SNOMEDCT_US
C0403608,Has child relationship,C1335049,NCI
C0403608,Has parent relationship,C0042075,NCI
C0403632,Has child relationship,C0282488,NCI
C0403632,Has child relationship,C3272659,NCI
C0403632,Has parent relationship,C0010692,NCI
C0403632,Has parent relationship,C0010692,SNOMEDCT_US
C0403719,Has parent relationship,C0392525,HPO
C0403719,Has parent relationship,C0392525,NCI
C0403719,Has parent relationship,C0451641,NCI
C0403719,Has parent relationship,C0451641,SNOMEDCT_US
C0403762,Has parent relationship,C0004690,SNOMEDCT_US
C0403762,Has parent relationship,C0035012,SNOMEDCT_US
C0403762,Has other relationship,C0009450,SNOMEDCT_US
C0403762,Has other relationship,C0009450,SNOMEDCT_US
C0403811,Has child relationship,C0403812,SNOMEDCT_US
C0403811,Has parent relationship,C0039584,SNOMEDCT_US
C0403811,Has other relationship,C0021364,SNOMEDCT_US
C0403812,Has a broader relationship,C0021364,MSH
C0403812,Has parent relationship,C0403811,SNOMEDCT_US
C0403812,Has other relationship,C0021364,SNOMEDCT_US
C0403812,Has parent relationship,C4706677,ORPHANET
C0403818,Has parent relationship,C0151721,NCI
C0403818,Has parent relationship,C0151721,SNOMEDCT_US
C0403823,Has parent relationship,C0021364,MSH
C0403824,Has parent relationship,C0021364,MSH
C0403824,Has child relationship,C4706677,SNOMEDCT_US
C0403824,Has other relationship,C0021364,SNOMEDCT_US
C0404521,Has child relationship,C0040923,NCI
C0404521,Has child relationship,C0085166,NCI
C0404521,Has parent relationship,C0042267,NCI
C0404521,Has parent relationship,C1279264,NCI
C0404521,Related and possibly synonymous,C0042251,MEDLINEPLUS
C0404521,Has child relationship,C0019386,SNOMEDCT_US
C0404521,Has child relationship,C0040923,SNOMEDCT_US
C0404521,Has child relationship,C0085166,SNOMEDCT_US
C0404521,Has parent relationship,C0042267,SNOMEDCT_US
C0404521,Has parent relationship,C0242172,SNOMEDCT_US
C0404545,Has child relationship,C4049489,SNOMEDCT_US
C0404545,Has parent relationship,C0014175,SNOMEDCT_US
C0404545,Has other relationship,C0014175,SNOMEDCT_US
C0404990,Has parent relationship,C0014179,NCI
C0405469,Has parent relationship,C0024894,MSH
C0405580,Source asserted synonymy,C0001403,MEDLINEPLUS
C0405580,Has child relationship,C0948387,NCI
C0405580,Has child relationship,C3887896,NCI
C0405580,Has parent relationship,C1335007,NCI
C0405580,Source asserted synonymy,C3887896,HPO
C0405580,Has child relationship,C0001403,SNOMEDCT_US
C0405580,Has child relationship,C0020595,SNOMEDCT_US
C0405580,Has child relationship,C0151467,SNOMEDCT_US
C0405580,Has child relationship,C0151467,SNOMEDCT_US
C0405580,Has child relationship,C0162309,SNOMEDCT_US
C0405580,Has child relationship,C0268436,SNOMEDCT_US
C0405580,Has child relationship,C1846044,SNOMEDCT_US
C0405580,Has child relationship,C4518328,SNOMEDCT_US
C0405580,Has child relationship,C5848257,SNOMEDCT_US
C0405580,Has parent relationship,C0001614,SNOMEDCT_US
C0405580,Has parent relationship,C0001623,SNOMEDCT_US
C0405580,Has other relationship,C0020595,SNOMEDCT_US
C0406047,Has other relationship,C0037278,SNOMEDCT_US
C0406047,Has other relationship,C0162627,SNOMEDCT_US
C0406047,Has other relationship,C0239161,SNOMEDCT_US
C0406047,Has other relationship,C1275592,SNOMEDCT_US
C0406047,Has other relationship,C1853193,SNOMEDCT_US
C0406047,Has other relationship,C3863761,SNOMEDCT_US
C0406047,Has parent relationship,C0037278,NCI
C0406217,Has a broader relationship,C0031762,MSH
C0406217,Has a broader relationship,C0037277,MSH
C0406217,Has parent relationship,C0031762,SNOMEDCT_US
C0406217,Has parent relationship,C0033771,SNOMEDCT_US
C0406217,Has other relationship,C0031736,SNOMEDCT_US
C0406305,Has a broader relationship,C0014457,MSH
C0406305,Has a broader relationship,C0016436,MSH
C0406305,Has a broader relationship,C0037275,MSH
C0406322,Has parent relationship,C0027339,SNOMEDCT_US
C0406322,Has parent relationship,C0033860,SNOMEDCT_US
C0406322,Has other relationship,C0033860,SNOMEDCT_US
C0406355,Has parent relationship,C5680589,ORPHANET
C0406363,Has child relationship,C4304037,SNOMEDCT_US
C0406363,Has parent relationship,C0023646,SNOMEDCT_US
C0406365,Has parent relationship,C0023646,SNOMEDCT_US
C0406366,Has parent relationship,C0023646,SNOMEDCT_US
C0406366,Has parent relationship,C0023646,SNOMEDCT_US
C0406366,Has other relationship,C1290884,SNOMEDCT_US
C0406369,Has parent relationship,C0023646,SNOMEDCT_US
C0406468,Has parent relationship,C0002170,MSH
C0406468,Has child relationship,C1843181,SNOMEDCT_US
C0406468,Has parent relationship,C0002170,ORPHANET
C0406481,Has parent relationship,C0702166,HPO
C0406481,Has parent relationship,C0221228,SNOMEDCT_US
C0406481,Has other relationship,C0001144,SNOMEDCT_US
C0406481,Has other relationship,C0001144,SNOMEDCT_US
C0406481,Has other relationship,C0221228,SNOMEDCT_US
C0406484,Has other relationship,C0036508,SNOMEDCT_US
C0406500,Has a broader relationship,C0011603,MSH
C0406500,Has a broader relationship,C0036420,MSH
C0406500,Has parent relationship,C0030326,SNOMEDCT_US
C0406500,Has other relationship,C0042347,SNOMEDCT_US
C0406550,Has a broader relationship,C1288283,MSH
C0406550,Has parent relationship,C1288283,SNOMEDCT_US
C0406555,Has parent relationship,C0037284,SNOMEDCT_US
C0406555,Has parent relationship,C0151514,SNOMEDCT_US
C0406556,Has other relationship,C0392777,SNOMEDCT_US
C0406557,Has a broader relationship,C0031090,MSH
C0406557,Has a broader relationship,C0031762,MSH
C0406557,Has other relationship,C0392777,SNOMEDCT_US
C0406568,Has parent relationship,C1285334,SNOMEDCT_US
C0406568,Has parent relationship,C3890737,SNOMEDCT_US
C0406571,Has child relationship,C0030848,SNOMEDCT_US
C0406571,Has child relationship,C0013312,NCI
C0406571,Has child relationship,C0030848,NCI
C0406571,Has other relationship,C0264000,NCI
C0406586,Has a broader relationship,C0033300,MSH
C0406586,Has parent relationship,C1709838,NCI
C0406586,Has parent relationship,C0231341,SNOMEDCT_US
C0406586,Has parent relationship,C0231341,ORPHANET
C0406587,Has a broader relationship,C0010495,MSH
C0406587,Has parent relationship,C0231341,SNOMEDCT_US
C0406587,Has parent relationship,C0268355,ORPHANET
C0406594,Has other relationship,C0030326,SNOMEDCT_US
C0406605,Has parent relationship,C4329999,ORPHANET
C0406636,Has parent relationship,C0024137,NCI
C0406636,Has parent relationship,C0024137,SNOMEDCT_US
C0406636,Has other relationship,C0409974,SNOMEDCT_US
C0406636,Has parent relationship,C0024138,ORPHANET
C0406650,Has a narrower relationship,C0494827,MSH
C0406650,Has parent relationship,C0004364,MSH
C0406650,Has parent relationship,C0037275,MSH
C0406650,Has child relationship,C0494827,SNOMEDCT_US
C0406657,Has parent relationship,C5575846,SNOMEDCT_US
C0406657,Has parent relationship,C5575846,ORPHANET
C0406660,Has parent relationship,C5575846,SNOMEDCT_US
C0406660,Has parent relationship,C5575846,ORPHANET
C0406670,Has parent relationship,C0042994,MSH
C0406670,Has other relationship,C0269084,MSH
C0406670,Related and possibly synonymous,C0042994,MEDLINEPLUS
C0406670,Has parent relationship,C0042994,SNOMEDCT_US
C0406687,Has parent relationship,C0085652,ORPHANET
C0406687,Has parent relationship,C0085652,SNOMEDCT_US
C0406687,Has other relationship,C0085652,SNOMEDCT_US
C0406687,Has other relationship,C0085652,SNOMEDCT_US
C0406704,Has a broader relationship,C0013575,MSH
C0406704,Has parent relationship,C0037284,SNOMEDCT_US
C0406704,Has parent relationship,C0013575,NCI
C0406709,Has a broader relationship,C0013575,MSH
C0406709,Has parent relationship,C0037284,SNOMEDCT_US
C0406709,Has parent relationship,C1709838,NCI
C0406709,Has child relationship,C1862866,ORPHANET
C0406709,Has child relationship,C4751231,ORPHANET
C0406709,Has parent relationship,C0013575,ORPHANET
C0406715,Has parent relationship,C0013575,ORPHANET
C0406723,Has a broader relationship,C0002170,MSH
C0406723,Has a broader relationship,C0029125,MSH
C0406723,Has parent relationship,C0013336,SNOMEDCT_US
C0406723,Has parent relationship,C0013575,ORPHANET
C0406724,Has a broader relationship,C0013575,MSH
C0406724,Has parent relationship,C0013575,ORPHANET
C0406726,Has a broader relationship,C0029294,MSH
C0406726,Has parent relationship,C0029294,SNOMEDCT_US
C0406726,Has parent relationship,C0029294,ORPHANET
C0406726,Has parent relationship,C0395976,ORPHANET
C0406727,Has a broader relationship,C0029294,MSH
C0406727,Has parent relationship,C0029294,SNOMEDCT_US
C0406727,Has parent relationship,C0029294,ORPHANET
C0406727,Has parent relationship,C0395976,ORPHANET
C0406729,Has parent relationship,C0013575,ORPHANET
C0406733,Has a broader relationship,C0015423,MSH
C0406733,Has a broader relationship,C0018500,MSH
C0406733,Has parent relationship,C0013575,ORPHANET
C0406735,Has parent relationship,C0013575,ORPHANET
C0406735,Has parent relationship,C0039082,NCI
C0406735,Has parent relationship,C1709838,NCI
C0406740,Has a broader relationship,C0014544,MSH
C0406740,Has parent relationship,C0013575,ORPHANET
C0406740,Has parent relationship,C0014544,SNOMEDCT_US
C0406756,Has a broader relationship,C0022593,MSH
C0406756,Has a broader relationship,C0037277,MSH
C0406756,Has a broader relationship,C0041834,MSH
C0406761,Has parent relationship,C0026636,SNOMEDCT_US
C0406761,Has other relationship,C0870082,SNOMEDCT_US
C0406761,Has other relationship,C0870082,SNOMEDCT_US
C0406761,Has other relationship,C0870082,SNOMEDCT_US
C0406766,Has parent relationship,C4551675,SNOMEDCT_US
C0406766,Has other relationship,C0870082,SNOMEDCT_US
C0406766,Has other relationship,C0870082,SNOMEDCT_US
C0406766,Has parent relationship,C4551675,NCI
C0406782,Has parent relationship,C0021290,NCI
C0406810,Has a narrower relationship,C2607929,MSH
C0406810,Has parent relationship,C0019247,PDQ
C0406810,Has other relationship,C0342494,NCI
C0406811,Has other relationship,C3714534,MSH
C0406811,Has parent relationship,C0023321,SNOMEDCT_US
C0406811,Has parent relationship,C0242354,SNOMEDCT_US
C0406811,Has other relationship,C0023321,SNOMEDCT_US
C0409580,Has other relationship,C0085435,SNOMEDCT_US
C0409580,Has other relationship,C0085435,SNOMEDCT_US
C0409651,Has child relationship,C5243948,SNOMEDCT_US
C0409651,Has parent relationship,C0003873,SNOMEDCT_US
C0409651,Has other relationship,C2889385,SNOMEDCT_US
C0409651,Has parent relationship,C0003873,NCI
C0409667,Has parent relationship,C0162323,NCI
C0409675,Has other relationship,C0409676,SNOMEDCT_US
C0409675,Has parent relationship,C0038013,SNOMEDCT_US
C0409675,Has parent relationship,C0038013,NCI
C0409676,Has parent relationship,C0949690,NCI
C0409676,Has parent relationship,C0038012,SNOMEDCT_US
C0409676,Has parent relationship,C0038013,SNOMEDCT_US
C0409676,Has parent relationship,C3495559,SNOMEDCT_US
C0409676,Has other relationship,C0409675,SNOMEDCT_US
C0409682,Has parent relationship,C0003872,SNOMEDCT_US
C0409682,Has parent relationship,C0003872,NCI
C0409818,Has a broader relationship,C2316212,MSH
C0409818,Has parent relationship,C0039082,NCI
C0409818,Has parent relationship,C0003864,SNOMEDCT_US
C0409818,Has parent relationship,C2316212,SNOMEDCT_US
C0409818,Has other relationship,C2316212,SNOMEDCT_US
C0409818,Has parent relationship,C2316212,ORPHANET
C0409860,Has parent relationship,C0152087,MSH
C0409860,Has parent relationship,C0553730,MSH
C0409959,Has parent relationship,C0029408,MSH
C0409959,Has parent relationship,C0029408,HPO
C0409959,Has parent relationship,C0029408,SNOMEDCT_US
C0409974,Has other relationship,C0004364,MEDLINEPLUS
C0409974,Has other relationship,C0009782,MEDLINEPLUS
C0409974,Related and possibly synonymous,C0024138,MEDLINEPLUS
C0409974,Related and possibly synonymous,C0024141,MEDLINEPLUS
C0409974,Related and possibly synonymous,C0024141,MEDLINEPLUS
C0409974,Related and possibly synonymous,C0024141,MEDLINEPLUS
